numberOfData, addingTime, findingTime, deletingTime
1062, 100, 2000, 1000
1063, 0, 1100, 900
1064, 200, 1800, 1100
1065, 100, 1100, 1900
1066, 200, 2700, 1100
1067, 100, 1100, 1000
1068, 0, 1400, 2100
1069, 100, 1100, 900
1070, 0, 1100, 1000
1071, 100, 1000, 1800
1072, 100, 1000, 900
1073, 0, 1000, 1000
1074, 100, 1100, 2100
1075, 100, 1100, 1000
1076, 0, 1100, 900
1077, 100, 1200, 2300
1078, 0, 1200, 1100
1079, 100, 2000, 900
1080, 100, 1000, 900
1081, 100, 1000, 1200
1082, 0, 1800, 10700
1083, 0, 2800, 1000
1084, 100, 1100, 1000
1085, 0, 2100, 1000
1086, 0, 1000, 900
1087, 0, 1000, 900
1088, 0, 2000, 1500
1089, 100, 1100, 1000
1090, 100, 1200, 1000
1091, 0, 2200, 1100
1092, 0, 1000, 1000
1093, 0, 1000, 1000
1094, 0, 1900, 1000
1095, 100, 1000, 900
1096, 100, 1100, 1000
1097, 100, 1100, 2000
1098, 100, 1100, 1000
1099, 0, 1000, 1300
1100, 100, 1100, 2000
1101, 100, 1000, 900
1102, 0, 1000, 1000
1103, 100, 1600, 2400
1104, 100, 1200, 1100
1105, 0, 1200, 900
1106, 100, 1100, 2600
1107, 0, 1200, 1100
1108, 100, 1100, 1000
1109, 100, 2200, 33100
1110, 100, 1300, 800
1111, 100, 3700, 900
1112, 0, 800, 800
1113, 200, 1400, 1300
1114, 100, 3800, 900
1115, 0, 800, 900
1116, 100, 900, 700
1117, 100, 2000, 800
1118, 100, 900, 800
1119, 100, 900, 800
1120, 0, 2200, 800
1121, 100, 900, 800
1122, 0, 800, 800
1123, 100, 1800, 1000
1124, 0, 800, 800
1125, 0, 1300, 800
1126, 0, 3500, 800
1127, 0, 900, 800
1128, 0, 800, 800
1129, 0, 900, 1600
1130, 100, 900, 700
1131, 0, 900, 800
1132, 100, 900, 1800
1133, 100, 1100, 800
1134, 100, 800, 700
1135, 200, 2300, 2100
1136, 100, 1100, 800
1137, 0, 900, 1000
1138, 100, 1200, 1900
1139, 100, 900, 800
1140, 0, 800, 800
1141, 100, 800, 1600
1142, 100, 800, 800
1143, 100, 1700, 700
1144, 0, 800, 800
1145, 100, 1000, 1000
1146, 100, 1800, 800
1147, 100, 800, 800
1148, 100, 1200, 800
1149, 0, 1700, 800
1150, 100, 800, 800
1151, 100, 900, 800
1152, 0, 4100, 1100
1153, 100, 1000, 800
1154, 0, 1000, 900
1155, 0, 2200, 1100
1156, 100, 1000, 700
1157, 100, 800, 900
1158, 100, 2100, 800
1159, 0, 900, 700
1160, 0, 1200, 700
1161, 100, 900, 3600
1162, 0, 900, 700
1163, 0, 900, 800
1164, 0, 900, 1800
1165, 100, 1000, 700
1166, 100, 800, 700
1167, 0, 900, 1700
1168, 100, 1200, 800
1169, 100, 1000, 800
1170, 0, 800, 2000
1171, 100, 900, 800
1172, 100, 900, 800
1173, 100, 900, 1600
1174, 100, 1000, 800
1175, 0, 1900, 800
1176, 0, 1000, 1000
1177, 100, 900, 1000
1178, 0, 3600, 800
1179, 100, 900, 700
1180, 100, 1000, 700
1181, 100, 3400, 1100
1182, 100, 900, 700
1183, 100, 800, 800
1184, 100, 2200, 800
1185, 100, 1000, 900
1186, 100, 900, 900
1187, 100, 3800, 1000
1188, 100, 1000, 900
1189, 0, 1000, 800
1190, 100, 1800, 1000
1191, 100, 900, 800
1192, 100, 800, 700
1193, 0, 900, 1600
1194, 0, 800, 2700
1195, 0, 800, 800
1196, 100, 1900, 1200
1197, 100, 800, 700
1198, 0, 1600, 800
1199, 100, 1700, 800
1200, 100, 800, 700
1201, 0, 800, 800
1202, 0, 900, 1600
1203, 0, 1100, 800
1204, 0, 900, 1700
1205, 100, 900, 1600
1206, 0, 900, 800
1207, 0, 800, 800
1208, 100, 1100, 1800
1209, 100, 900, 900
1210, 100, 800, 800
1211, 0, 800, 1700
1212, 100, 800, 700
1213, 0, 900, 800
1214, 0, 900, 1600
1215, 0, 900, 800
1216, 100, 800, 700
1217, 0, 1000, 1700
1218, 100, 1000, 800
1219, 100, 1800, 700
1220, 0, 900, 900
1221, 0, 800, 800
1222, 100, 1900, 800
1223, 0, 800, 800
1224, 100, 800, 700
1225, 100, 1800, 800
1226, 100, 1600, 1300
1227, 100, 900, 800
1228, 100, 2000, 800
1229, 100, 900, 800
1230, 0, 900, 800
1231, 0, 1700, 800
1232, 0, 1200, 700
1233, 100, 900, 800
1234, 0, 1700, 1000
1235, 100, 900, 800
1236, 100, 900, 800
1237, 100, 800, 1900
1238, 0, 800, 700
1239, 100, 1000, 1200
1240, 0, 800, 1800
1241, 100, 900, 900
1242, 0, 800, 1300
1243, 100, 900, 1700
1244, 0, 1400, 800
1245, 100, 1000, 800
1246, 100, 800, 1700
1247, 0, 900, 800
1248, 100, 1200, 800
1249, 0, 800, 1500
1250, 0, 800, 800
1251, 100, 800, 800
1252, 100, 800, 1700
1253, 100, 16400, 900
1254, 0, 1700, 800
1255, 100, 900, 900
1256, 100, 800, 800
1257, 0, 2400, 800
1258, 0, 800, 700
1259, 0, 1000, 700
1260, 100, 1700, 1100
1261, 100, 900, 700
1262, 500, 6800, 2300
1263, 100, 3800, 1000
1264, 100, 900, 800
1265, 0, 700, 800
1266, 0, 800, 1700
1267, 100, 800, 800
1268, 100, 800, 800
1269, 0, 800, 1600
1270, 100, 800, 700
1271, 100, 1600, 1000
1272, 100, 800, 1700
1273, 100, 800, 1100
1274, 100, 1100, 1100
1275, 0, 800, 3600
1276, 100, 800, 700
1277, 100, 800, 800
1278, 0, 700, 3700
1279, 100, 800, 1800
1280, 100, 800, 3700
1281, 100, 900, 3300
1282, 100, 800, 700
1283, 0, 1700, 800
1284, 0, 800, 800
1285, 100, 800, 800
1286, 100, 3500, 800
1287, 0, 800, 700
1288, 0, 700, 700
1289, 100, 1600, 800
1290, 100, 800, 800
1291, 100, 800, 800
1292, 0, 1700, 800
1293, 0, 1000, 800
1294, 0, 800, 700
1295, 0, 1600, 900
1296, 0, 1000, 700
1297, 0, 800, 800
1298, 100, 1800, 1300
1299, 100, 800, 700
1300, 100, 700, 800
1301, 100, 800, 1700
1302, 100, 800, 800
1303, 0, 1000, 1100
1304, 100, 800, 1700
1305, 100, 800, 1000
1306, 100, 800, 800
1307, 100, 800, 1600
1308, 0, 800, 700
1309, 0, 800, 1200
1310, 0, 800, 1700
1311, 100, 800, 700
1312, 0, 800, 800
1313, 100, 800, 700
1314, 0, 700, 700
1315, 100, 1700, 800
1316, 100, 800, 1600
1317, 0, 800, 700
1318, 100, 1800, 800
1319, 0, 800, 700
1320, 100, 800, 800
1321, 0, 1600, 700
1322, 0, 800, 800
1323, 100, 800, 800
1324, 0, 1700, 900
1325, 100, 800, 800
1326, 0, 800, 800
1327, 0, 1700, 800
1328, 100, 800, 800
1329, 0, 900, 800
1330, 0, 800, 2000
1331, 500, 4300, 1600
1332, 700, 19100, 9000
1333, 500, 5500, 3400
1334, 100, 900, 1000
1335, 0, 800, 800
1336, 100, 2400, 1700
1337, 0, 700, 1100
1338, 100, 900, 1000
1339, 0, 700, 3800
1340, 100, 800, 900
1341, 100, 800, 900
1342, 100, 800, 1800
1343, 100, 800, 800
1344, 400, 7200, 3500
1345, 0, 1000, 1800
1346, 100, 800, 800
1347, 0, 1800, 800
1348, 100, 1800, 800
1349, 100, 800, 700
1350, 0, 3500, 700
1351, 0, 700, 700
1352, 0, 800, 800
1353, 0, 19000, 10400
1354, 200, 4400, 3100
1355, 300, 4300, 4300
1356, 200, 15400, 4600
1357, 200, 3900, 2900
1358, 200, 19300, 4400
1359, 300, 7700, 5900
1360, 1000, 6400, 16300
1361, 200, 1900, 1400
1362, 100, 1700, 2100
1363, 0, 800, 800
1364, 100, 800, 800
1365, 0, 700, 1600
1366, 100, 800, 700
1367, 100, 1100, 900
1368, 100, 800, 1600
1369, 0, 700, 1300
1370, 100, 800, 800
1371, 0, 800, 1600
1372, 0, 800, 700
1373, 100, 800, 800
1374, 0, 700, 1600
1375, 0, 700, 700
1376, 0, 1700, 800
1377, 0, 800, 800
1378, 100, 800, 800
1379, 0, 1600, 800
1380, 0, 900, 700
1381, 0, 700, 2500
1382, 0, 800, 700
1383, 0, 800, 1700
1384, 100, 800, 800
1385, 100, 800, 700
1386, 0, 700, 1600
1387, 0, 800, 1100
1388, 100, 800, 700
1389, 0, 700, 3300
1390, 100, 900, 1700
1391, 0, 1700, 900
1392, 100, 800, 800
1393, 100, 800, 800
1394, 0, 1500, 800
1395, 0, 700, 700
1396, 100, 800, 800
1397, 100, 3400, 800
1398, 0, 800, 700
1399, 0, 800, 800
1400, 100, 3300, 800
1401, 100, 800, 1000
1402, 0, 800, 800
1403, 100, 1700, 900
1404, 100, 800, 800
1405, 0, 900, 700
1406, 0, 2000, 800
1407, 0, 1200, 800
1408, 0, 800, 1500
1409, 0, 900, 2100
1410, 0, 800, 1200
1411, 0, 800, 800
1412, 0, 800, 1700
1413, 100, 800, 800
1414, 0, 800, 800
1415, 100, 800, 1800
1416, 100, 800, 800
1417, 0, 700, 1100
1418, 0, 800, 1600
1419, 100, 800, 800
1420, 0, 900, 800
1421, 0, 800, 1600
1422, 0, 800, 800
1423, 0, 1900, 700
1424, 100, 1100, 900
1425, 0, 900, 700
1426, 0, 2000, 1000
1427, 100, 800, 800
1428, 100, 800, 800
1429, 100, 1600, 700
1430, 100, 800, 1100
1431, 100, 800, 800
1432, 100, 1600, 700
1433, 0, 700, 900
1434, 0, 700, 700
1435, 0, 1700, 800
1436, 100, 800, 700
1437, 100, 800, 1100
1438, 0, 1600, 900
1439, 0, 800, 700
1440, 0, 900, 800
1441, 0, 700, 1600
1442, 0, 700, 700
1443, 0, 700, 700
1444, 100, 800, 1900
1445, 100, 1000, 800
1446, 200, 1500, 1100
1447, 0, 1900, 900
1448, 100, 800, 800
1449, 100, 1000, 700
1450, 100, 800, 4200
1451, 0, 800, 700
1452, 100, 1000, 900
1453, 0, 900, 1600
1454, 0, 800, 800
1455, 0, 900, 800
1456, 100, 800, 1700
1457, 0, 900, 800
1458, 0, 800, 800
1459, 0, 800, 1600
1460, 100, 700, 700
1461, 100, 800, 19200
1462, 100, 900, 1600
1463, 100, 800, 800
1464, 0, 1900, 900
1465, 100, 800, 900
1466, 100, 800, 700
1467, 0, 1700, 700
1468, 100, 800, 700
1469, 100, 800, 700
1470, 0, 1700, 800
1471, 100, 800, 700
1472, 100, 900, 700
1473, 0, 1800, 6800
1474, 100, 1100, 6700
1475, 100, 1100, 800
1476, 100, 1700, 800
1477, 100, 800, 700
1478, 100, 800, 800
1479, 100, 800, 1600
1480, 0, 700, 700
1481, 0, 1200, 800
1482, 100, 900, 3500
1483, 100, 800, 700
1484, 100, 800, 800
1485, 0, 800, 3000
1486, 100, 800, 700
1487, 100, 800, 700
1488, 100, 1200, 1600
1489, 0, 700, 700
1490, 0, 700, 1100
1491, 100, 1200, 3400
1492, 100, 800, 800
1493, 0, 800, 700
1494, 0, 800, 3100
1495, 0, 900, 800
1496, 0, 1600, 700
1497, 0, 700, 900
1498, 100, 800, 700
1499, 100, 1700, 700
1500, 100, 800, 700
1501, 0, 900, 900
1502, 100, 1800, 700
1503, 100, 800, 800
1504, 0, 900, 700
1505, 0, 1700, 800
1506, 100, 800, 700
1507, 100, 800, 700
1508, 0, 1800, 700
1509, 100, 900, 700
1510, 0, 700, 700
1511, 100, 1600, 800
1512, 0, 800, 800
1513, 0, 900, 700
1514, 0, 800, 1800
1515, 0, 800, 700
1516, 100, 800, 700
1517, 0, 900, 1600
1518, 100, 900, 700
1519, 100, 800, 700
1520, 0, 800, 3200
1521, 0, 800, 700
1522, 0, 700, 700
1523, 100, 800, 1500
1524, 0, 800, 700
1525, 100, 900, 700
1526, 100, 800, 3000
1527, 0, 700, 700
1528, 100, 1600, 700
1529, 0, 900, 900
1530, 100, 1000, 900
1531, 100, 1700, 700
1532, 100, 800, 700
1533, 100, 900, 700
1534, 0, 1500, 700
1535, 100, 800, 700
1536, 100, 1100, 900
1537, 100, 1700, 1100
1538, 100, 800, 800
1539, 100, 800, 700
1540, 100, 1700, 800
1541, 100, 800, 700
1542, 0, 800, 800
1543, 100, 800, 1600
1544, 100, 800, 700
1545, 100, 800, 700
1546, 0, 800, 1600
1547, 0, 800, 700
1548, 0, 700, 700
1549, 100, 800, 1500
1550, 100, 1100, 800
1551, 100, 900, 800
1552, 0, 1000, 1600
1553, 0, 800, 700
1554, 0, 800, 900
1555, 0, 900, 1600
1556, 100, 800, 700
1557, 6500, 1200, 800
1558, 100, 1000, 1700
1559, 0, 19400, 3900
1560, 100, 2500, 800
1561, 100, 900, 1200
1562, 0, 900, 700
1563, 0, 1700, 1200
1564, 100, 800, 700
1565, 100, 800, 1100
1566, 0, 1500, 700
1567, 100, 800, 700
1568, 0, 900, 2600
1569, 0, 800, 700
1570, 0, 700, 1500
1571, 100, 800, 700
1572, 0, 800, 700
1573, 0, 900, 1700
1574, 100, 800, 700
1575, 100, 1700, 700
1576, 0, 700, 700
1577, 200, 800, 700
1578, 100, 1700, 700
1579, 100, 800, 700
1580, 0, 700, 700
1581, 500, 9000, 1500
1582, 100, 1000, 800
1583, 0, 900, 700
1584, 100, 15000, 1500
1585, 100, 1100, 700
1586, 100, 800, 700
1587, 0, 3100, 700
1588, 100, 800, 700
1589, 200, 1000, 700
1590, 0, 800, 1500
1591, 0, 800, 700
1592, 100, 800, 700
1593, 100, 800, 3600
1594, 100, 800, 700
1595, 100, 800, 700
1596, 0, 800, 1600
1597, 100, 800, 700
1598, 0, 800, 700
1599, 100, 8600, 800
1600, 0, 800, 700
1601, 0, 800, 700
1602, 0, 1600, 800
1603, 0, 800, 700
1604, 100, 800, 700
1605, 0, 700, 1500
1606, 100, 800, 700
1607, 100, 800, 800
1608, 100, 800, 1600
1609, 100, 800, 700
1610, 0, 800, 700
1611, 0, 800, 2100
1612, 0, 800, 700
1613, 0, 800, 700
1614, 100, 800, 1800
1615, 0, 1100, 1000
1616, 100, 1000, 800
1617, 100, 800, 1500
1618, 100, 800, 1300
1619, 0, 3400, 700
1620, 0, 700, 700
1621, 0, 800, 700
1622, 100, 1600, 800
1623, 0, 800, 700
1624, 0, 800, 700
1625, 0, 1700, 900
1626, 100, 800, 700
1627, 0, 700, 700
1628, 100, 1700, 700
1629, 100, 800, 700
1630, 0, 800, 700
1631, 0, 1700, 700
1632, 0, 700, 700
1633, 0, 700, 700
1634, 0, 14400, 1900
1635, 100, 2300, 800
1636, 0, 1000, 700
1637, 0, 2600, 900
1638, 100, 1000, 800
1639, 0, 800, 700
1640, 0, 1800, 800
1641, 100, 1000, 700
1642, 100, 1000, 700
1643, 100, 1800, 1000
1644, 0, 800, 1200
1645, 0, 2200, 800
1646, 0, 4100, 900
1647, 0, 1000, 700
1648, 100, 1000, 800
1649, 0, 1600, 900
1650, 100, 800, 900
1651, 100, 800, 800
1652, 0, 1800, 800
1653, 0, 800, 800
1654, 100, 1000, 700
1655, 100, 3300, 700
1656, 0, 900, 800
1657, 0, 900, 1100
1658, 0, 1700, 800
1659, 0, 800, 800
1660, 0, 800, 800
1661, 100, 1700, 800
1662, 0, 800, 700
1663, 100, 900, 700
1664, 100, 1700, 800
1665, 100, 1000, 800
1666, 0, 900, 800
1667, 100, 1700, 700
1668, 100, 800, 700
1669, 0, 800, 800
1670, 0, 1600, 800
1671, 0, 900, 700
1672, 100, 900, 800
1673, 0, 1700, 1000
1674, 100, 900, 700
1675, 100, 800, 700
1676, 0, 1700, 800
1677, 100, 1000, 700
1678, 0, 900, 800
1679, 600, 14500, 4100
1680, 200, 6200, 2600
1681, 200, 3900, 2100
1682, 200, 5600, 4200
1683, 200, 9800, 2100
1684, 300, 3700, 2200
1685, 20900, 30400, 4400
1686, 200, 3700, 2300
1687, 300, 3400, 1000
1688, 0, 2000, 800
1689, 100, 900, 1500
1690, 0, 800, 800
1691, 0, 3500, 800
1692, 100, 800, 800
1693, 100, 900, 1100
1694, 0, 1800, 800
1695, 100, 800, 700
1696, 0, 800, 800
1697, 100, 1800, 800
1698, 0, 800, 800
1699, 100, 800, 700
1700, 0, 1600, 800
1701, 100, 1100, 800
1702, 100, 800, 700
1703, 0, 1600, 700
1704, 100, 800, 700
1705, 0, 800, 800
1706, 100, 1700, 800
1707, 100, 800, 800
1708, 100, 800, 20500
1709, 100, 1000, 800
1710, 0, 1100, 1800
1711, 100, 800, 1000
1712, 100, 900, 700
1713, 9900, 6000, 2300
1714, 100, 1000, 900
1715, 100, 900, 800
1716, 0, 800, 2900
1717, 0, 800, 800
1718, 0, 800, 800
1719, 100, 1700, 900
1720, 100, 1300, 700
1721, 100, 800, 1000
1722, 0, 1700, 800
1723, 0, 900, 800
1724, 100, 800, 800
1725, 0, 1600, 800
1726, 100, 800, 800
1727, 0, 900, 28400
1728, 100, 2500, 800
1729, 100, 800, 800
1730, 0, 800, 800
1731, 0, 1800, 800
1732, 0, 800, 700
1733, 100, 800, 700
1734, 100, 1600, 800
1735, 0, 800, 700
1736, 100, 800, 700
1737, 0, 1600, 800
1738, 100, 800, 700
1739, 100, 900, 800
1740, 100, 2000, 900
1741, 0, 800, 700
1742, 0, 800, 800
1743, 100, 1600, 700
1744, 0, 1200, 800
1745, 0, 800, 800
1746, 100, 1700, 1100
1747, 100, 900, 700
1748, 100, 800, 700
1749, 0, 1700, 800
1750, 0, 900, 700
1751, 100, 800, 1300
1752, 100, 1600, 800
1753, 100, 800, 1000
1754, 0, 1500, 1600
1755, 100, 1700, 800
1756, 0, 1300, 800
1757, 100, 800, 700
1758, 100, 1900, 800
1759, 0, 800, 700
1760, 100, 800, 700
1761, 100, 2100, 800
1762, 100, 800, 700
1763, 100, 800, 800
1764, 0, 1600, 700
1765, 0, 800, 800
1766, 0, 800, 800
1767, 0, 1800, 800
1768, 0, 900, 700
1769, 0, 900, 800
1770, 0, 1700, 800
1771, 100, 800, 700
1772, 0, 900, 700
1773, 0, 1800, 800
1774, 0, 800, 700
1775, 0, 800, 800
1776, 100, 1700, 800
1777, 0, 800, 800
1778, 100, 900, 800
1779, 0, 1800, 800
1780, 100, 800, 700
1781, 100, 800, 800
1782, 600, 12000, 3700
1783, 200, 8800, 6100
1784, 500, 7200, 12900
1785, 100, 1700, 1700
1786, 100, 800, 1900
1787, 100, 800, 1200
1788, 0, 1900, 800
1789, 0, 900, 1900
1790, 0, 900, 800
1791, 0, 1000, 1800
1792, 100, 900, 5000
1793, 0, 900, 800
1794, 0, 900, 700
1795, 100, 800, 1700
1796, 0, 900, 700
1797, 0, 900, 700
1798, 0, 900, 1500
1799, 100, 800, 700
1800, 0, 800, 800
1801, 0, 800, 1500
1802, 0, 800, 800
1803, 0, 800, 700
1804, 0, 800, 3600
1805, 100, 800, 700
1806, 100, 800, 700
1807, 100, 800, 1600
1808, 100, 1100, 900
1809, 100, 800, 700
1810, 0, 900, 1900
1811, 0, 900, 800
1812, 0, 900, 700
1813, 100, 800, 3200
1814, 0, 900, 800
1815, 100, 1100, 1000
1816, 0, 800, 3200
1817, 0, 800, 1000
1818, 0, 800, 800
1819, 100, 800, 1900
1820, 0, 900, 700
1821, 0, 900, 1100
1822, 100, 800, 15500
1823, 100, 1200, 800
1824, 0, 800, 700
1825, 100, 800, 3900
1826, 0, 800, 800
1827, 100, 900, 800
1828, 0, 900, 3500
1829, 100, 800, 800
1830, 0, 800, 800
1831, 0, 800, 1700
1832, 100, 800, 700
1833, 100, 800, 700
1834, 100, 800, 1700
1835, 100, 800, 700
1836, 100, 800, 800
1837, 100, 800, 1600
1838, 0, 800, 700
1839, 0, 800, 800
1840, 0, 800, 1700
1841, 100, 800, 700
1842, 100, 800, 700
1843, 0, 800, 1600
1844, 100, 800, 700
1845, 0, 900, 700
1846, 100, 800, 1800
1847, 100, 900, 700
1848, 0, 1300, 800
1849, 0, 900, 1800
1850, 0, 900, 800
1851, 100, 800, 1000
1852, 0, 900, 1600
1853, 100, 900, 800
1854, 0, 900, 700
1855, 100, 800, 1600
1856, 100, 800, 1100
1857, 100, 800, 700
1858, 100, 900, 3400
1859, 100, 900, 700
1860, 100, 1400, 800
1861, 0, 800, 1700
1862, 0, 800, 700
1863, 100, 800, 800
1864, 0, 800, 1800
1865, 0, 900, 800
1866, 0, 1000, 700
1867, 100, 1700, 1300
1868, 100, 800, 700
1869, 0, 900, 800
1870, 0, 1700, 800
1871, 100, 800, 1000
1872, 100, 1100, 800
1873, 0, 1700, 800
1874, 0, 900, 1300
1875, 100, 800, 700
1876, 0, 1800, 800
1877, 100, 900, 800
1878, 0, 800, 800
1879, 0, 1900, 900
1880, 100, 800, 700
1881, 100, 800, 900
1882, 100, 1700, 800
1883, 0, 800, 700
1884, 0, 900, 800
1885, 100, 1700, 800
1886, 100, 800, 700
1887, 0, 1200, 800
1888, 0, 1600, 700
1889, 0, 800, 800
1890, 0, 800, 800
1891, 100, 1700, 800
1892, 100, 900, 700
1893, 700, 9500, 3100
1894, 600, 13400, 3900
1895, 200, 13600, 2900
1896, 200, 4300, 2100
1897, 200, 8500, 3100
1898, 200, 4400, 2100
1899, 300, 3800, 2000
1900, 600, 19200, 4200
1901, 200, 18300, 4100
1902, 100, 1200, 800
1903, 0, 7600, 5200
1904, 300, 4600, 2300
1905, 200, 15800, 3300
1906, 100, 2300, 800
1907, 100, 900, 800
1908, 600, 9800, 2900
1909, 500, 17800, 3800
1910, 200, 10600, 2200
1911, 200, 3900, 2100
1912, 200, 5400, 2900
1913, 100, 3000, 5100
1914, 300, 4100, 2000
1915, 100, 5500, 2800
1916, 100, 3100, 2000
1917, 200, 4000, 2200
1918, 500, 7900, 1400
1919, 0, 1000, 900
1920, 0, 800, 800
1921, 0, 1700, 800
1922, 100, 900, 1200
1923, 0, 800, 900
1924, 100, 1700, 800
1925, 0, 800, 800
1926, 100, 800, 700
1927, 100, 1700, 800
1928, 0, 800, 800
1929, 100, 900, 1100
1930, 0, 1700, 800
1931, 100, 800, 700
1932, 100, 800, 700
1933, 100, 1600, 900
1934, 100, 800, 700
1935, 100, 800, 700
1936, 100, 2400, 800
1937, 0, 800, 800
1938, 100, 900, 1100
1939, 0, 1700, 700
1940, 0, 800, 800
1941, 0, 900, 800
1942, 0, 1700, 1100
1943, 100, 800, 700
1944, 0, 800, 1100
1945, 100, 1800, 1000
1946, 0, 900, 700
1947, 100, 800, 700
1948, 0, 1600, 800
1949, 100, 800, 1000
1950, 300, 4700, 1200
1951, 100, 1900, 900
1952, 100, 900, 800
1953, 100, 800, 700
1954, 0, 1800, 800
1955, 0, 800, 800
1956, 100, 800, 800
1957, 100, 2100, 800
1958, 0, 900, 800
1959, 0, 800, 800
1960, 100, 1900, 800
1961, 0, 800, 800
1962, 0, 800, 800
1963, 0, 2000, 800
1964, 0, 800, 700
1965, 0, 800, 800
1966, 0, 1900, 800
1967, 100, 3500, 1600
1968, 100, 800, 700
1969, 0, 900, 700
1970, 0, 800, 3900
1971, 100, 900, 800
1972, 0, 900, 800
1973, 0, 900, 1800
1974, 0, 800, 800
1975, 100, 900, 1500
1976, 0, 1200, 2200
1977, 0, 900, 1000
1978, 100, 800, 800
1979, 0, 800, 3500
1980, 100, 800, 700
1981, 100, 800, 700
1982, 0, 800, 1900
1983, 0, 800, 700
1984, 100, 800, 700
1985, 0, 800, 24100
1986, 300, 17200, 7400
1987, 100, 1700, 900
1988, 100, 900, 1800
1989, 100, 900, 700
1990, 0, 800, 800
1991, 100, 1300, 1800
1992, 100, 900, 800
1993, 0, 800, 800
1994, 100, 800, 1800
1995, 0, 800, 800
1996, 0, 900, 800
1997, 0, 800, 1600
1998, 100, 800, 700
1999, 100, 800, 700
2000, 0, 1300, 3700
2001, 0, 900, 800
2002, 0, 800, 1200
2003, 0, 800, 1600
2004, 100, 800, 700
2005, 100, 800, 700
2006, 0, 800, 1800
2007, 0, 800, 800
2008, 0, 900, 700
2009, 100, 800, 3800
2010, 0, 900, 800
2011, 100, 800, 700
2012, 100, 800, 2200
2013, 100, 11500, 2300
2014, 100, 900, 800
2015, 0, 1700, 800
2016, 100, 700, 700
2017, 100, 800, 700
2018, 0, 1800, 700
2019, 100, 800, 700
2020, 100, 800, 700
2021, 100, 1600, 700
2022, 0, 700, 700
2023, 100, 800, 800
2024, 100, 1600, 800
2025, 100, 800, 800
2026, 100, 800, 800
2027, 100, 1600, 800
2028, 100, 800, 700
2029, 100, 800, 700
2030, 0, 1700, 800
2031, 0, 800, 800
2032, 0, 800, 700
2033, 100, 1900, 700
2034, 100, 900, 700
2035, 0, 800, 700
2036, 0, 1700, 700
2037, 0, 800, 700
2038, 0, 700, 700
2039, 100, 1900, 700
2040, 100, 800, 700
2041, 100, 800, 1100
2042, 0, 2000, 900
2043, 100, 800, 700
2044, 0, 800, 700
2045, 100, 1600, 800
2046, 100, 800, 700
2047, 0, 700, 700
2048, 100, 1500, 700
2049, 0, 800, 1000
2050, 100, 800, 700
2051, 100, 1600, 800
2052, 100, 800, 700
2053, 0, 700, 700
2054, 0, 1700, 800
2055, 100, 1100, 800
2056, 0, 900, 700
2057, 600, 6600, 1400
2058, 100, 900, 900
2059, 100, 800, 800
2060, 0, 1600, 800
2061, 0, 800, 700
2062, 100, 800, 800
2063, 100, 1700, 800
2064, 0, 1600, 700
2065, 0, 800, 700
2066, 0, 1600, 1000
2067, 100, 800, 700
2068, 0, 900, 700
2069, 100, 1600, 700
2070, 0, 700, 700
2071, 0, 700, 700
2072, 100, 1700, 700
2073, 0, 800, 1000
2074, 100, 800, 700
2075, 0, 1800, 800
2076, 0, 800, 700
2077, 100, 800, 1100
2078, 100, 1800, 800
2079, 0, 800, 700
2080, 0, 800, 700
2081, 0, 3400, 700
2082, 100, 800, 700
2083, 100, 800, 700
2084, 0, 1700, 700
2085, 0, 800, 700
2086, 0, 800, 800
2087, 0, 1600, 700
2088, 100, 800, 700
2089, 0, 700, 700
2090, 100, 1600, 700
2091, 0, 800, 700
2092, 0, 700, 700
2093, 0, 1600, 700
2094, 0, 800, 700
2095, 100, 800, 700
2096, 0, 1700, 700
2097, 100, 800, 700
2098, 100, 900, 700
2099, 100, 1800, 700
2100, 0, 800, 700
2101, 0, 700, 700
2102, 0, 1700, 800
2103, 0, 800, 800
2104, 0, 800, 800
2105, 0, 1700, 900
2106, 100, 900, 700
2107, 100, 800, 700
2108, 100, 1700, 800
2109, 0, 700, 700
2110, 0, 800, 700
2111, 100, 1700, 800
2112, 0, 800, 700
2113, 100, 800, 700
2114, 100, 1700, 700
2115, 100, 800, 700
2116, 0, 800, 800
2117, 100, 1700, 800
2118, 100, 900, 1700
2119, 100, 900, 700
2120, 100, 1800, 700
2121, 0, 700, 1400
2122, 100, 800, 700
2123, 0, 2000, 1200
2124, 0, 800, 1600
2125, 0, 700, 700
2126, 100, 1800, 700
2127, 100, 800, 1000
2128, 100, 1100, 700
2129, 0, 1600, 700
2130, 0, 700, 1200
2131, 100, 800, 800
2132, 0, 1600, 800
2133, 0, 700, 700
2134, 100, 800, 700
2135, 100, 1600, 800
2136, 0, 800, 700
2137, 0, 800, 900
2138, 0, 1700, 700
2139, 100, 800, 1600
2140, 100, 800, 700
2141, 100, 800, 700
2142, 0, 700, 1500
2143, 0, 800, 700
2144, 100, 800, 700
2145, 100, 800, 1600
2146, 0, 700, 700
2147, 100, 800, 800
2148, 0, 800, 2000
2149, 0, 800, 700
2150, 0, 700, 700
2151, 100, 900, 1500
2152, 100, 800, 700
2153, 0, 800, 700
2154, 100, 800, 1500
2155, 100, 800, 700
2156, 0, 700, 900
2157, 0, 1100, 1600
2158, 0, 700, 600
2159, 0, 800, 700
2160, 0, 1700, 700
2161, 0, 900, 700
2162, 100, 800, 700
2163, 0, 1600, 800
